Title ID	Region	Name	PKG direct link
PCSB00133	EU	Lego Batman 2: DC Super Heroes	http://zeus.dl.playstation.net/cdn/EP1018/PCSB00133_00/XlNPEKLtOnRFzLJfEvxgXqBtsoeXaTaXcKITwEchMqrgrYZwLaToQOjDOtRwOkmV.pkg
PCSB00169	EU	Knytt Underground	http://zeus.dl.playstation.net/cdn/EP4337/PCSB00169_00/pmZPuBkLdBKnzCflJifKzQKYwmmUxneMDbChvubEcpybzRopjouHmQtNakTHzBgb.pkg
PCSB00190	EU	Sonic & All-Stars Racing Transformed	http://zeus.dl.playstation.net/cdn/EP0177/PCSB00190_00/UUGvBBYVsKjIgXcnrqQNiYMENbyXUPjwEaVPDfkhwziGNOCrSEwXwUGDMpIsAXOV.pkg
PCSB00255	EU	Rocketbirds: Hardboiled Chicken	http://zeus.dl.playstation.net/cdn/EP5015/PCSB00255_00/UNnKRaegZfijhiwExJEsGgXQUuuDImQtjnErdIgRwibjHfoJFvUTemRSTprcdrSb.pkg
PCSB00317	EU	Stealth Inc: A Clone in the Dark	http://zeus.dl.playstation.net/cdn/EP4395/PCSB00317_00/SwqylnJesZYqVmtPOdpHPncTrrAPlJslYjFEpWKKhsPIgOQzOakFvmLBaDhunKDi.pkg
PCSB00321	EU	LUFTRAUSERS	http://zeus.dl.playstation.net/cdn/EP3643/PCSB00321_00/BiEHYzCHmClNINtqSpctedkodYifOephDlliGXRZGVWgabruWgctJDGaqJNgwHvI.pkg
PCSB00331	EU	Kung Fu Rabbit	http://zeus.dl.playstation.net/cdn/EP4115/PCSB00331_00/kdVkDWirKAQaNePtzSacgeHXkOtEsUyIEvxceWyPkHkSVsfmQQITeZmoYAqMKMuE.pkg
PCSB00358	EU	Proteus	http://zeus.dl.playstation.net/cdn/EP4395/PCSB00358_00/ZlMwRfLPbEcuNQMCTaKzdpZQRthXBfyYpMqpyyOBYdDlxqiwXgqfduinGFdfCOjQ.pkg
PCSB00362	EU	Super Exploding Zoo!	http://zeus.dl.playstation.net/cdn/EP4078/PCSB00362_00/EP4078-PCSB00362_00-SUPEREXPZOO00001_bg_1_59e585703c5c6e43e0a10edf0599fb63156560d6.pkg
PCSB00393	EU	Pixel Junk Monsters: Ultimate HD	http://zeus.dl.playstation.net/cdn/EP4415/PCSB00393_00/XdLvBVONhHNXavfMTJoNzjvWDzIlDNvpTtQfjdJHXpctFMBHldWqBzAueYhSALLi.pkg
PCSB00405	EU	Terraria	http://ares.dl.playstation.net/cdn/EP4040/PCSB00405_00/jMsLegfWHaIKfEDWHPfVcWLtCQwKMVFmxVWngOYeTuOFoNvrXKbEBiciaEKWlggX.pkg
PCSB00489	EU	The Swapper	http://zeus.dl.playstation.net/cdn/EP4395/PCSB00489_00/ffZsOmzTDBfdIyhqjjSETyDufMSfVEoUufXGGoAReBtFVCUlGaCqkCerncUWpsvg.pkg
PCSB00494	EU	TxK	http://zeus.dl.playstation.net/cdn/EP4461/PCSB00494_00/AzuClGkeGlXGHSrKEyOJfLjDlmBptIkzzdBJgfTahonrFdUyWbzpVlnthQMdXVFl.pkg
PCSB00504	EU	Titan Attacks!	http://zeus.dl.playstation.net/cdn/EP4395/PCSB00504_00/bRocNiYKPcFijsFRafCtfeLYPEYSoLLpmbYJXjPQCapUcBOwEQtSSRwfbUreCdDE.pkg
PCSB00505	EU	Ultratron	http://zeus.dl.playstation.net/cdn/EP4395/PCSB00505_00/EP4395-PCSB00505_00-G000000000000449_bg_1_004d97d7b5a7c98162fdbae3e3e119f097457de3.pkg
PCSB00523	EU	Final Horizon	http://zeus.dl.playstation.net/cdn/EP4168/PCSB00523_00/YUQJwqPggOqCTRqkkKgCZXjItxfaizrZbIMfaIDxgvffwIwfGtraGXekbNYvgZHD.pkg
PCSB00590	EU	OlliOlli2: Welcome to Olliwood	http://zeus.dl.playstation.net/cdn/EP4409/PCSB00590_00/EP4409-PCSB00590_00-OLLIOLLIOLLITWO2_bg_1_45da38b305c1e2b4ec63371f152ac864e1481604.pkg
PCSB00621	EU	Dragon Fin Soup	http://zeus.dl.playstation.net/cdn/EP2186/PCSB00621_00/EP2186-PCSB00621_00-GRIMMBROS1DFS004_bg_1_516e540634b2f18aeb6cb8f093060da0968cef62.pkg
PCSB00645	EU	Pix The Cat	http://zeus.dl.playstation.net/cdn/EP4518/PCSB00645_00/twVxtYTpMzFDvFfZxkRCjALKCssrCpeKWfOhoigqucHJXauOSHPgfPlLIMYRjgku.pkg
PCSB00669	EU	BADLAND: Game of the Year Edition	http://zeus.dl.playstation.net/cdn/EP4530/PCSB00669_00/EP4530-PCSB00669_00-GAMEOFTHEYEAREDI_bg_1_f9d9f60e86b11d50e0e0b92f964f4c22f2ee391f.pkg
PCSB00690	EU	Stealth Inc 2: A Game of Clones	http://zeus.dl.playstation.net/cdn/EP4395/PCSB00690_00/EP4395-PCSB00690_00-STEALTHINC200000_bg_1_fc5b6c4e874a64a89d19c6e2033233e234c89f00.pkg
PCSB00720	EU	Titan Souls	http://zeus.dl.playstation.net/cdn/EP3643/PCSB00720_00/EP3643-PCSB00720_00-DEVOTITANSOULS01_bg_1_85566724bc624d1382b5fdfe3f4d947aa8e177e4.pkg
PCSB00760	EU	TorgueL	http://zeus.dl.playstation.net/cdn/EP0122/PCSB00760_00/EP0122-PCSB00760_00-0000000000000000_bg_2_cdd019cf937815d87b758b451b1cce9544719199.pkg
PCSB00769	EU	Geometry Wars 3™: Dimensions Evolved	http://zeus.dl.playstation.net/cdn/EP0002/PCSB00769_00/EP0002-PCSB00769_00-GEOMETRYWARS3PSV_bg_1_b1a3267769af4686bdb1420f729c6f0ee5ae1131.pkg
PCSB00775	EU	Type:Rider	http://zeus.dl.playstation.net/cdn/EP1302/PCSB00775_00/EP1302-PCSB00775_00-TYPERIDERVITAEUR_bg_1_8f2c32d577446849df680f9a298b9be849fcde3f.pkg
PCSB00786	EU	Super Time Force Ultra	http://zeus.dl.playstation.net/cdn/EP2003/PCSB00786_00/EP2003-PCSB00786_00-SUPERTIMEFORCEUL_bg_1_e71686f9e9f1720b334067a9c48c7500faa46cee.pkg
PCSB00797	EU	Xeodrifter	http://zeus.dl.playstation.net/cdn/EP8909/PCSB00797_00/EP8909-PCSB00797_00-XEODRIFTERVITAEU_bg_1_493a3b38e9f7928a3ec45fbe5133c74696136127.pkg
PCSB00903	EU	Ninja Senki DX	http://zeus.dl.playstation.net/cdn/EP2114/PCSB00903_00/EP2114-PCSB00903_00-SHURIKENMASTERDX_bg_1_e362df9b96050572235553e3a78acf77ca11b2b0.pkg
PCSB00939	EU	Lumo	http://zeus.dl.playstation.net/cdn/EP4034/PCSB00939_00/EP4034-PCSB00939_00-LUMO000000000000_bg_1_af70b736cc474ed7b31f7c94ed0d512cc35db7f9.pkg
PCSB00963	EU	10 Second Ninja X	http://zeus.dl.playstation.net/cdn/EP4395/PCSB00963_00/EP4395-PCSB00963_00-G000000000000885_bg_1_c0400230f1dcc3f446d2e455e4d2ccff5723ab13.pkg
PCSF00017	EU	Little Deviants	http://zeus.dl.playstation.net/cdn/EP9000/PCSF00017_00/fSFZlDWQBSzKRyxpLXpfidTppTLqPZtBIBoxdMjWKoggtBouWlZxwMhGvpXePXWX.pkg
PCSF00378	EU	CounterSpy	http://zeus.dl.playstation.net/cdn/EP9000/PCSF00378_00/ZGuwnZSlyZhUxPDjfGgJifQArCFNudODNDuRXxKKiuULCHVZaThcllaiLarpzpTq.pkg
PCSF00379	EU	Doki-Doki Universe	http://ares.dl.playstation.net/cdn/EP9000/PCSF00379_00/OxlPhfLNfnMWdblOKuFWKKhAjrKpArIacxPNvkKoRlUiZuKwikYpiMpduYJJuOdA.pkg
PCSF00435	EU	Murasaki Baby	http://zeus.dl.playstation.net/cdn/EP9000/PCSF00435_00/rKZrzAPcXdtCvWRiKjAPBYQoSTKqHVXSbatWokEAoEeRlqqPyhJhclgkhJzwDgHi.pkg
PCSF00501	EU	The Hungry Horde	http://zeus.dl.playstation.net/cdn/EP9000/PCSF00501_00/BSUNqMEfKVXAJeyDMwctqNlowIRLreyclgyAKBifJnDJoEWjWEMyuZSJDarnRyyh.pkg
PCSF00578	EU	Entwined	http://zeus.dl.playstation.net/cdn/EP9000/PCSF00578_00/rMOTcDIqYNdXudRzxtMirGHigGhQIcUgEVKGnqwITkrKrdsEcigNyneTXZvCnaBw.pkg
PCSB00316	EU	MotoGP 13	http://zeus.dl.playstation.net/cdn/EP4356/PCSB00316_00/yqpUZAQEmquWvevDHkiuuqFoffRrLrgtayHuabxGKLqmORcZtZhiwUjFaQdGnCOU.pkg
PCSE00097	US	Call of Duty: Black Ops Declassified	http://zeus.dl.playstation.net/cdn/UP0002/PCSE00097_00/ndrlSisiANpmFAkUXlwjywcXQIFEySIxBOdRTFQhhYUcCLJTENxiYvxqJResFKdt.pkg
PCSA00107	US	Killzone: Mercenary	http://zeus.dl.playstation.net/cdn/UP9000/PCSA00107_00/xSogsfuwrfNKAhnFJILmrtTihaMTVBqvWwiMuyEWyHzhQnksjKbGVkRdaWAyUwJH.pkg
PCSC00081	JP	Miku Miku Hockey 2.0	http://zeus.dl.playstation.net/cdn/JP9002/PCSC00081_00/YjckDsLmfDxYMXmfQUuHNBeOWDdeYIGJkIDuyXGPoQoJCguCVCHhyLYDXdWgpuZCCecHCeLprNXXQnPJfWtEhtybZOsxRdduOhKvh.pkg
PCSB00473	EU	Monster Monpiece	http://zeus.dl.playstation.net/cdn/EP0031/PCSB00473_00/fRZMUnrDxtdbRkDHNkKGiafhuanpiBFtArhNzOBqlTFBpfttEhZjAvIiXrLoLfNh.pkg
PCSA00150	US	No Heroes Allowed No Puzzles Either	http://ares.dl.playstation.net/cdn/UP9000/PCSA00150_00/DTrPoMDQXussPflxpyztfuoQmIzShuNjCKpOIaredpnsNSIIwGJeURIwhWkfsQLC.pkg
PCSE00917	US	Octodad The Deadliest Catch	CART ONLY
PCSE00764	US	Persona 4 Dancing All Night	MISSING
PCSA00069	US	Playstation All-Stars Battle Royale	http://zeus.dl.playstation.net/cdn/UP9000/PCSA00069_00/mBVejqMYkZJvUjsYKORyYFEnTWhtnWazRbDeUgQotQgIfwEocGKVzjLfeNjKCmywkvygQAAVOqAyciILvMFbbadFKoPqREpAqSUkI.pkg
PCSB00726	EU	Rayman Origins + Legends	CART ONLY
PCSE00011	US	Silent Hill Book of Memories	MISSING
PCSE00005	US	Street Fighter X Tekken	http://zeus.dl.playstation.net/cdn/UP0102/PCSE00005_00/CgfKkJUtuIrtYtwdocyioRILSqYbMcyzRJpqsIrLjpMDVNPRFGYsaHeavBfqJbWs.pkg
PCSE00740	US	Sword Art Online Lost Song	http://zeus.dl.playstation.net/cdn/UP0700/PCSE00740_00/UP0700-PCSE00740_00-PRODUCTPACKAGE01_bg_1_fb2bef67e8e3648233e8a14d962bc7ca01883612.pkg
PCSG00551	JP	Taiko no Tatsujin V Version	http://zeus.dl.playstation.net/cdn/JP0700/PCSG00551_00/JP0700-PCSG00551_00-TAIKOFULLGAME000_bg_1_2c7a2e220da783664a38053a4124354925dfde64.pkg
PCSE00786	US	The Legend of Heroes Trails of Cold Steel	MISSING
PCSE00896	US	The Legend of Heroes Trails of Cold Steel II	http://zeus.dl.playstation.net/cdn/UP1023/PCSE00896_00/UP1023-PCSE00896_00-EDSENNOKISEKI2ND_bg_1_47d2844b2eed1683cf353fc6651911d054512df2.pkg
PCSF00001	EU	Uncharted: Golden Abyss	http://zeus.dl.playstation.net/cdn/EP9000/PCSF00001_00/ZGkyvUJatRjaXSqnOaeeFYBJaLXASkjBNWaelzTUYxjuxAtLGYyPvStdjDpYsUKK.pkg
PCSE00867	US	Miku Hatsune Project DIVA X	MISSING
PCSB00098	EU	Disgaea 3 Absence of Detention	MISSING
PCSE00075	US	Retro City Rampage	http://ares.dl.playstation.net/cdn/UP2077/PCSE00075_00/THaGMCKBhQNxhOyUyZWXSEJKwjcQBsQzDEawkAEnJYTVxxPxdBKqnwNeVEYGHUJP.pkg
PCSE00763	US	Code: Realize ~Guardian of Rebirth~	http://zeus.dl.playstation.net/cdn/UP1024/PCSE00763_00/UP1024-PCSE00763_00-CODEREALIZE00000_bg_1_aaaa721c34bef9e44a6488ea6c1bdf40dcea00ee.pkg
PCSE00762	US	Norn9: Var Commons	http://zeus.dl.playstation.net/cdn/UP1024/PCSE00762_00/UP1024-PCSE00762_00-IFNORNVARCOMMONS_bg_1_6f077a6c8a06f046730c3d32027021f30aa6d668.pkg
PCSE00245	US	Ys: Memories of Celceta	http://zeus.dl.playstation.net/cdn/UP1023/PCSE00245_00/SxcbohbXEAkJOQqElLVTTGwXtaiZbcuReUbuiVgPNXjNnOwvCSwSObpUhodEuABU.pkg
PCSB00345	EU	WRC 4: FIA World Rally Championship	MISSING
PCSB00070	EU	Ultimate Marvel vs. Capcom 3	MISSING
PCSE00022	US	Disgaea 3 Absence of Detention	http://zeus.dl.playstation.net/cdn/UP1063/PCSE00022_00/shxpEbUaRYVywKquxuwSJsrXknqISFdHOZcBkIYQxTgpNEdJBMQGNKWQolUEBHmCuuvoyIfcUIwxaYZoMsGnRexdfRJRdTZZfHZQy.pkg
PCSE00314	US	Sorcery Saga: The curse of the Great Curry God	http://zeus.dl.playstation.net/cdn/UP1024/PCSE00314_00/JfVHYAiAcuIKoVNDySYBoOMOrokQJfzNWWAxULWBnhnYsoTgrglveEtpLpBvFeke.pkg
PCSE00358	US	Demon Gaze	MISSING
PCSE00360	US	Disgaea 4: A Promise Revisited	MISSING
PCSE00693	US	Dungeon Travelers 2: The Royal Library & The Monster Seal	http://zeus.dl.playstation.net/cdn/UP0005/PCSE00693_00/UP0005-PCSE00693_00-DUNTRAV2VTRLATMS_bg_1_c6a813bfab9445d139dc1436dcec7150d91ed8a7.pkg
PCSB00303	EU	Coconut Dodge Revitalised	http://ares.dl.playstation.net/cdn/EP4143/PCSB00303_00/pjaVFYBArGgHZBHbujZbiiVPANCXBSZXPJdghevubCpPTyuTNSyuLfMoLyzwnueE.pkg
PCSC00008	JP	Star Strike Delta	http://ares.dl.playstation.net/cdn/JP9000/PCSC00008_00/RIiaTcZYVJcymNlDYaHdZNQGjFiWYSYjDWsjKHHBDJXmPfaFRqMToDKBDwjMqireWfwpbyJhGjRfOUgTMLDkNxWDdzUJxFPbAaSKZ.pkg
PCSC00012	JP	Escape Plan	http://zeus.dl.playstation.net/cdn/JP9000/PCSC00012_00/ufvPKDvLOtjhNCSuBCOeONultKMRhZFyCLwtIfIYvKIApjGGYFoNOPSTsxwQoLglpgapMLJCiAnzKKdnzOwLYuXDApzOxmqpdXebR.pkg
PCSC00014	JP	MotorStorm RC	http://ares.dl.playstation.net/cdn/JP9000/PCSC00014_00/yWQIOjbXeCjRrdcowZwlNIiOWDMwGXpFbNHWMFLpwEotngsnGyumEAGXeusujpcsBLqVBubduqjvGTvkqmINRiAsCbgHlvpPRVwhb.pkg
PCSC00034	JP	When Vikings Attack!	http://ares.dl.playstation.net/cdn/JP9000/PCSC00034_00/leruMXafSSdRmTPfmzyYkfTmHZMXUwpVIAOSfMWsWSPQLAPafRTofAOfqYVjieknaczusyVyiTWsUeLPWbPMfKoIDbDiTXcCeuarP.pkg
PCSC00044	JP	Flower	http://ares.dl.playstation.net/cdn/JP9000/PCSC00044_00/uZyAVyVklIlEccLzmJsbcLaUkrbFGUfecaFEwkjOJBEkIAOnxgAQuxhIlhrIGXqdlgLyjqMqJBYvqjAXZzlwqNSohgpSUbLgaAKiG.pkg
PCSC00064	JP	Tearaway	http://ares.dl.playstation.net/cdn/JP9000/PCSC00064_00/zSJsjIGLbBBDNwvAqgpVCRqthrwzwniGlMXkiJpwRhwokXTdpRAKEEMSaREpyRreakrtvxyBfDdytTnaJUTksvoqCylqRBDxaAtbn.pkg
PCSC00084	JP	Murasaki Baby	http://zeus.dl.playstation.net/cdn/JP9000/PCSC00084_00/AHGLYrBQIGlfqAinchRopHmPTvcBHXOQrqqFoRrosYhrqMpxWDLSTnNnocnFkKPCesWKmenQCrNkSuucmFjWncyJcDtrjOhEIiOfk.pkg
PCSC00088	JP	Resogun	http://zeus.dl.playstation.net/cdn/JP9000/PCSC00088_00/JP9000-PCSC00088_00-RESOGUN000000003_bg_1_5f5152fd4d5b7f38623f0ee4701fd52aa53b5109.pkg
PCSC80002	JP	LiveTweet For Playstation Vita	http://zeus.dl.playstation.net/cdn/JA0003/PCSC80002_00/VBiLrvpsZyzQkiwWEUZUPBZuWZCxYYefCHLlUSjJyQSpEQDqRlpnfKycoylNexQFvvfEXAjkomrWfeoomVKUCXpLsKmDTxoZhOVEw.pkg
PCSD00011	JP	Hustle Kings	http://ares.dl.playstation.net/cdn/HP9000/PCSD00011_00/iRbNDIBnqNkNddiRGOXHZrPOuBTCNZLdqdgmSfCrfWOYqOGvIbnQhYxkKwxOZxlmdMCaftGbcfYTwUdRxIeVtkBTGmOvAZvxDWmKr.pkg
PCSE00086	JP	Pure Chess	http://ares.dl.playstation.net/cdn/UP2070/PCSE00086_00/sBaMdIwMaCFCstDDfffEVtPFmtDUwrhDSTqmzTBhOATHwIOWVovLmqesNPUELREb.pkg
PCSE00090	US	Sine Mora	http://ares.dl.playstation.net/cdn/UP4175/PCSE00090_00/MtsJGFatwpcaDnJLSMUYkCQjckAQadDSiPaGvDJEVcFXzHDUqFZxBGxPcxaxpheD.pkg
PCSE00091	US	Big Sky: Infinity	http://ares.dl.playstation.net/cdn/UP2070/PCSE00091_00/iYFluWthQaKAJjKXXSYQDbEJYzRPCQjohbsEooYwCkBGnyZnEttCHsyvVotUmHck.pkg
PCSE00247	US	LUFTRAUSERS	http://zeus.dl.playstation.net/cdn/UP3643/PCSE00247_00/TIsoAoofECsctZSleQVhexEstAxrBNHQgxxuGfcJUuTgRtaLOCwkctGKfYvzniqM.pkg
PCSE00317	US	Terraria	http://ares.dl.playstation.net/cdn/UP4040/PCSE00317_00/uqaYeKNfuJJVADLNTTuIVZtOWhwtbHfmNvvutCilXFkSkyOkIJypwJVaNRFMlVnr.pkg
PCSE00406	US	Metrico	http://ares.dl.playstation.net/cdn/UP2116/PCSE00406_00/FfZEtNKBjXJwjdQdAGwFbmOMiSdxPygjgmaPqzFpdtokuzEPFwCrHqqvIwfqlfvG.pkg
PCSE00479	US	OlliOlli2: Welcome to Olliwood	http://zeus.dl.playstation.net/cdn/UP4409/PCSE00479_00/UP4409-PCSE00479_00-OLLIOLLIOLLITWO2_bg_1_08bf37512b62067d8d1d746aa82c3735329f58af.pkg
PCSE00519	US	Woah Dave!	http://zeus.dl.playstation.net/cdn/UP2148/PCSE00519_00/UP2148-PCSE00519_00-WOAHDAVE20000000_bg_1_d20cc3d8b7a8d4be02f309de4dc0176388469b76.pkg
PCSE00630	US	Retro City Rampage DX	CART ONLY
PCSE00676	US	Squares	http://zeus.dl.playstation.net/cdn/UP0409/PCSE00676_00/UP0409-PCSE00676_00-SQUARES20155LEAP_bg_1_3c4820fd35d9b35d4235f767afbe543cc971b71d.pkg
PCSE00873	US	Downwell	http://zeus.dl.playstation.net/cdn/UP3643/PCSE00873_00/UP3643-PCSE00873_00-DOWNWELLUSPV0001_bg_1_a3b1161c7d8f50cf602ca06327216d0e3dafc7e3.pkg
PCSE00965	US	KILLALLZOMBIES (3.60+!)	http://zeus.dl.playstation.net/cdn/UP4235/PCSE00965_00/UP4235-PCSE00965_00-KAZPSV000000000U_bg_1_b87b4bee0766672dae3db358ff9035b65e58d043.pkg
PCSF00251	EU	Bentley's Hackpack	MISSING
PCSG00015	JP	Rayman Origins	http://zeus.dl.playstation.net/cdn/JP0001/PCSG00015_00/YwsXAVzpUepWCyRpAXjpMeUBkiDgPOFJPPFeGtqPXwrGedEBGarQvvvLbvxLSJIvHxPezuRppgmeliLSQUASlergfcVeYFrmleQac.pkg
PCSG00131	JP	Guilty Gear XX Accent Core Plus R	http://zeus.dl.playstation.net/cdn/JP0036/PCSG00131_00/jJwCflhtfRMJfJOUVnzLSHsjiFieEMgrOHXeNBkEEVdNsfiVBAIRlpYfTBAhLHEICbOLMlIBzhZQnXHtYdDmLRUjMTInDVYonrIKr.pkg
PCSG00145	JP	Spelunker Collection	http://zeus.dl.playstation.net/cdn/JP0045/PCSG00145_00/uLfHQEJWectENgPNFwIQJZPJenXsROOTlProDnWmtcdmlIzWlIdiWofXMVPgLlPsTWreQEsFxFLhSGKpzLHbZjAucZSxeRllwPDSu.pkg
PCSG00167	JP	Dead or Alive 5 Plus	http://ares.dl.playstation.net/cdn/JP0106/PCSG00167_00/wAKwgUzILDhouXrJwSyNXfMMIjMtZTUcQWAMMCwhVktDtHDAipCRONcGFYIMxCRuXcSQVFtJMlEnCNhAQDNkbzWzoKyWPSXiwUDIF.pkg
PCSG00208	JP	Limbo	http://ares.dl.playstation.net/cdn/JP0023/PCSG00208_00/mkLERlpfgCilntUbnllAeiAXgWdWyIxGNpoXVMGXaGOqbEGwwOwpBvGQpYRCzyrYKsfqzAOMJzFtDqOyKIYhLdHZixyPdCESrYTjY.pkg
PCSG00221	JP	Magical Beat	http://zeus.dl.playstation.net/cdn/JP0036/PCSG00221_00/vgzceKoCgzdozzpsvPmqMawvVbVIyXsfaqaQTKUCRSXrzqpqSjExQSSsVYesRLpZTniRTeDgutVsbMyZGNDKJubdVUjyhmRJcdDth.pkg
PCSG00231	JP	Urban Trial Freestyle	http://zeus.dl.playstation.net/cdn/JP0087/PCSG00231_00/afccQzpBKbIliJHcPGUOqaemQEsxEdSgUUOApUzEKWvKiXZRVgUeaPbGdHGkRSBbSOfJhhPjhxxOvcuSZuVjEyVCqPMcjTrCfJDFm.pkg
PCSG00266	JP	Rainbow Moon	http://ares.dl.playstation.net/cdn/JP0078/PCSG00266_00/AttQkKzjvNyYAsRAjlnkQgOMyxUqVhklhmvqMrpwHkhUMauWIpvsEnlzfHYRsOxasfAIjNMzrlZNUdIGvBEpyCoeWtzXOqnMLavvv.pkg
PCSG00277	JP	Phantom Breaker: Battle Grounds	http://zeus.dl.playstation.net/cdn/JP0745/PCSG00277_00/mfSVfBZWulFnOuHDCCGKJWkHVaVJyYlXsRyjpDkDABwkRErezabKashiHXLSyyguWTduOnvQGHNDFZqYZSAzNArPiovYRkieMOeKi.pkg
PCSG00280	JP	Fantasy Hero: Unsigned Legacy	MISSING
PCSG00286	JP	Terraria	http://ares.dl.playstation.net/cdn/JP0365/PCSG00286_00/PFRbxXigsLJwRlZGvBFTXfXAjeWBlCLrEwQTmRoFoADSvxvJGNzGMwmheZEQiaoTrHMjtEkbVjlOZoVBRnUrVxXzJHymYrydtjpho.pkg
PCSG00303	JP	Escape Vector	http://zeus.dl.playstation.net/cdn/JP0036/PCSG00303_00/QvzZyzOxJScJOFblZEcwEotIPCCcmDDxqfkAbrvNzeSfMvWnXlVGsgrAtsXzupVjyntPZsWMzBpFJNSEeuuVNynQtitgyEGSyZSQp.pkg
PCSG00329	JP	Simple V Series: The Tousou Highway Full Boost	http://zeus.dl.playstation.net/cdn/JP0367/PCSG00329_00/CdSLGonnaQyapgacEMkqvrEtjjduAirRfCzgmTHBkTrrAkcPfoiIjTECmbhMHWYyYYjYqBbVMOpbDHdlhUFAfsjIUxrOeHrxWsXkz.pkg
PCSG00363	JP	Rayman Legends	http://zeus.dl.playstation.net/cdn/JP0001/PCSG00363_00/faxBeIBTqLkrVxNXPwZAlANKedACEnxRTmNGgfoNzPqqwBnBVKyTBzwfLCUMkTPNZUEbXwiuZOVdlcpqNiGjRrNUqlQCBPZdoiHMZ.pkg
PCSG00384	JP	PixelJunk Shooter Ultimate	http://zeus.dl.playstation.net/cdn/JP0115/PCSG00384_00/GSbhSEuJInTnaQQAkGfJZSpKeZQiqqEHiLAClNNfSRFeDgbrMDBrssvqUmKSCSeSgqjVrdblrLVwEnMHudiRMnLczimVShjiUdJoH.pkg
PCSG00408	JP	Child of Light	http://ares.dl.playstation.net/cdn/JP0001/PCSG00408_00/DDYNHARfUhyknwLPonUmSHMdCiQIRQREobaTnwEoHnYPAGbqrpoYuisThilUuCHEaSRsgVPcioccyljsjYKMMCRTfLWETAgKlNlrK.pkg
PCSG00473	JP	Frozen Synapse Prime	http://zeus.dl.playstation.net/cdn/JP0115/PCSG00473_00/HKlpgTjOFEVFYVOBQrdlbppwNvSuIJukvUCCehEwEfasqJJxVjwDhPeVWNxTjviBRYjEMrJjzXCutiIvygIVZDxAlzgClJyMVxYHz.pkg
PCSG00474	JP	Grand Kingdom	http://zeus.dl.playstation.net/cdn/JP0365/PCSG00474_00/JP0365-PCSG00474_00-0000000000000000_bg_1_108e83584b8b25c59f5a50cf1581c2940f7a7955.pkg
PCSG00479	JP	Shiren The Wanderer: The Tower of Fortune and Dice	http://zeus.dl.playstation.net/cdn/JP0365/PCSG00479_00/JP0365-PCSG00479_00-SHIREN5PLUS00000_bg_1_c72fe13612a68ace95357737869ecf3fe9872faa.pkg
PCSG00484	JP	La-Mulana EX	http://zeus.dl.playstation.net/cdn/JP0060/PCSG00484_00/gMXoWliKvVYPJIJfCFFNCMUnqaTOnkiPsyOKQLRXtgTcxdLwxKwWIabPwInappRRGLUoobtZVcjsHtIlolbGLtJGbeLvYtvGFoUiG.pkg
PCSG00511	JP	Wizardry: Torawareshi Bourei no Gai	http://zeus.dl.playstation.net/cdn/JP0048/PCSG00511_00/JP0048-PCSG00511_00-WIZARDRYPOLC0000_bg_1_ad5d37137ff8907c1a9ec0116222d0b751150643.pkg
PCSG00512	JP	Wizardry: Torawareshi Tomashii no Meikyuu	http://zeus.dl.playstation.net/cdn/JP0048/PCSG00512_00/JP0048-PCSG00512_00-WIZARDRYLOLS0000_bg_1_9ecbe43711ceb57178bb759d0b1b29d66ee816e0.pkg
PCSG00513	JP	SteamWorld Dig	http://zeus.dl.playstation.net/cdn/JP0075/PCSG00513_00/HZLyZLhXGMTLLhMYPBHEIuWxUEhGxoSDlKzdTNfluGRuTigSsQODVFroryFmWYnGjDmDYAKuwXdmWHqUvCpmaFmUeRLThMgHDyZDA.pkg
PCSG00558	JP	CastleStorm	http://zeus.dl.playstation.net/cdn/JP0365/PCSG00558_00/JP0365-PCSG00558_00-CASTLESTORM00001_bg_1_8e50393f0e9fd588891c970954ed8f7e111603ab.pkg
PCSG00601	JP	Hotline Miami	CART ONLY
PCSG00616	JP	Rollers of the Realm	http://zeus.dl.playstation.net/cdn/JP0036/PCSG00616_00/JP0036-PCSG00616_00-ROTR20150528VITA_bg_1_ce5e67bbde1b2fad694449f08924293b3ba07009.pkg
PCSG00633	JP	UPPERS	MISSING
PCSG00652	JP	The Legend of Dark Witch	http://zeus.dl.playstation.net/cdn/JP1178/PCSG00652_00/JP1178-PCSG00652_00-MAJINSYOUJYO0000_bg_1_c45a891efbd63aee619edc7efcf4ffecad0142bf.pkg
PCSG00656	JP	Net High	http://zeus.dl.playstation.net/cdn/JP0507/PCSG00656_00/JP0507-PCSG00656_00-MARVELOUSNETHIGH_bg_1_82e9d110eab26237b9ec10d2375097fd7fb5391b.pkg
PCSG00659	JP	Hotline Miami 2 Wrong Number	http://zeus.dl.playstation.net/cdn/JP0365/PCSG00659_00/JP0365-PCSG00659_00-HOTLINEMIAMI2000_bg_1_8d4d2d584269de3840a401020515972e2ab93302.pkg
PCSG00672	JP	Polara	http://zeus.dl.playstation.net/cdn/JP1178/PCSG00672_00/JP1178-PCSG00672_00-POLARAPSVJP00000_bg_1_f0eda69d93f63ea80d27e9f7879c8c2f22588123.pkg
PCSG00673	JP	"Steins;Gate 0"	http://zeus.dl.playstation.net/cdn/JP0745/PCSG00673_00/JP0745-PCSG00673_00-STEINSGATEZEROPV_bg_1_778ac80f5854fcf3843b1f0210cc18a539dfbf7d.pkg
PCSG00687	JP	The Caligula Effect	MISSING
